CMDLINE /Users/edeldepssi/.local/share/virtualenvs/Xetra_1234-o0nH_7HU/bin/python run.py /Users/edeldepssi/.local/share/virtualenvs/xetra_project-kEci0JAt/Xetra_1234/configs/xetra_report1_config.yml
MEM 61.347656 1701988990.2472
MEM 61.683594 1701988990.3480
MEM 61.683594 1701988990.4524
MEM 61.808594 1701988990.5540
MEM 62.011719 1701988990.6554
MEM 62.132812 1701988990.7595
MEM 62.445312 1701988990.8613
MEM 62.445312 1701988990.9629
MEM 62.691406 1701988991.0661
MEM 62.929688 1701988991.1706
MEM 63.269531 1701988991.2732
MEM 63.675781 1701988991.3755
MEM 63.929688 1701988991.4763
MEM 64.128906 1701988991.5769
MEM 64.269531 1701988991.6777
MEM 64.648438 1701988991.7781
MEM 64.808594 1701988991.8790
MEM 64.992188 1701988991.9839
MEM 65.085938 1701988992.0888
MEM 65.277344 1701988992.1936
MEM 65.855469 1701988992.2941
MEM 67.539062 1701988992.3969
MEM 67.812500 1701988992.5021
MEM 72.640625 1701988992.6048
MEM 74.386719 1701988992.7061
MEM 75.519531 1701988992.8081
MEM 75.640625 1701988992.9106
MEM 77.707031 1701988993.0139
MEM 77.964844 1701988993.1172
MEM 78.121094 1701988993.2178
MEM 78.121094 1701988993.3218
MEM 82.464844 1701988993.4223
MEM 83.761719 1701988993.5275
MEM 83.902344 1701988993.6283
MEM 85.000000 1701988993.7292
MEM 86.242188 1701988993.8297
MEM 88.132812 1701988993.9316
MEM 88.308594 1701988994.0358
MEM 88.308594 1701988994.1390
MEM 89.378906 1701988994.2405
MEM 91.824219 1701988994.3418
MEM 94.230469 1701988994.4424
MEM 97.417969 1701988994.5431
MEM 109.234375 1701988994.6435
MEM 113.250000 1701988994.7447
MEM 113.808594 1701988994.8483
MEM 113.808594 1701988994.9523
MEM 114.019531 1701988995.0561
MEM 122.546875 1701988995.1607
MEM 125.390625 1701988995.2642
MEM 125.484375 1701988995.3690
MEM 127.886719 1701988995.4730
MEM 128.343750 1701988995.5741
MEM 128.343750 1701988995.6787
MEM 128.585938 1701988995.7801
MEM 129.371094 1701988995.8811
MEM 129.425781 1701988995.9858
MEM 129.425781 1701988996.0906
MEM 129.429688 1701988996.1950
MEM 129.449219 1701988996.2986
MEM 130.253906 1701988996.4017
MEM 130.257812 1701988996.5069
MEM 130.261719 1701988996.6119
MEM 130.261719 1701988996.7136
MEM 130.394531 1701988996.8152
MEM 130.433594 1701988996.9197
MEM 130.433594 1701988997.0200
MEM 130.433594 1701988997.1222
MEM 130.433594 1701988997.2238
MEM 130.433594 1701988997.3287
MEM 130.433594 1701988997.4296
MEM 130.433594 1701988997.5327
MEM 130.433594 1701988997.6358
MEM 130.433594 1701988997.7410
MEM 130.433594 1701988997.8426
MEM 130.433594 1701988997.9444
MEM 130.433594 1701988998.0460
MEM 130.437500 1701988998.1503
MEM 130.445312 1701988998.2511
MEM 130.445312 1701988998.3538
MEM 130.445312 1701988998.4578
MEM 130.445312 1701988998.5626
MEM 130.445312 1701988998.6663
MEM 130.445312 1701988998.7681
MEM 130.445312 1701988998.8684
MEM 130.445312 1701988998.9687
MEM 130.445312 1701988999.0692
MEM 130.445312 1701988999.1702
MEM 130.445312 1701988999.2748
MEM 130.445312 1701988999.3751
MEM 130.445312 1701988999.4773
MEM 130.445312 1701988999.5786
MEM 130.445312 1701988999.6792
MEM 130.445312 1701988999.7833
MEM 130.445312 1701988999.8859
MEM 130.445312 1701988999.9899
MEM 130.437500 1701989000.0909
MEM 130.437500 1701989000.1920
MEM 130.437500 1701989000.2964
MEM 130.441406 1701989000.3972
MEM 130.445312 1701989000.5023
MEM 130.445312 1701989000.6044
MEM 130.445312 1701989000.7074
MEM 130.445312 1701989000.8090
MEM 130.445312 1701989000.9134
MEM 130.460938 1701989001.0174
MEM 130.468750 1701989001.1189
MEM 130.468750 1701989001.2213
MEM 130.468750 1701989001.3244
MEM 130.468750 1701989001.4259
MEM 130.468750 1701989001.5274
MEM 130.468750 1701989001.6282
MEM 130.468750 1701989001.7325
MEM 130.468750 1701989001.8359
MEM 130.468750 1701989001.9384
MEM 130.468750 1701989002.0402
MEM 130.468750 1701989002.1405
MEM 130.468750 1701989002.2433
MEM 130.468750 1701989002.3454
MEM 130.468750 1701989002.4481
MEM 130.468750 1701989002.5507
MEM 130.468750 1701989002.6518
MEM 130.468750 1701989002.7555
MEM 130.468750 1701989002.8600
MEM 130.468750 1701989002.9627
MEM 130.472656 1701989003.0651
MEM 130.472656 1701989003.1700
MEM 130.472656 1701989003.2712
MEM 130.472656 1701989003.3761
MEM 130.472656 1701989003.4769
MEM 130.488281 1701989003.5780
MEM 130.492188 1701989003.6785
MEM 130.496094 1701989003.7818
MEM 130.500000 1701989003.8860
MEM 130.500000 1701989003.9898
MEM 130.500000 1701989004.0923
MEM 130.503906 1701989004.1939
MEM 130.507812 1701989004.2978
MEM 130.507812 1701989004.3990
MEM 130.507812 1701989004.5015
MEM 130.507812 1701989004.6020
MEM 130.523438 1701989004.7063
MEM 130.523438 1701989004.8109
MEM 130.523438 1701989004.9147
MEM 130.523438 1701989005.0186
MEM 130.523438 1701989005.1193
MEM 130.523438 1701989005.2206
MEM 130.523438 1701989005.3213
MEM 130.527344 1701989005.4224
MEM 130.527344 1701989005.5277
MEM 130.527344 1701989005.6314
MEM 130.527344 1701989005.7364
MEM 130.539062 1701989005.8398
MEM 130.539062 1701989005.9421
MEM 130.539062 1701989006.0447
MEM 130.539062 1701989006.1480
MEM 130.542969 1701989006.2487
MEM 130.542969 1701989006.3539
MEM 130.542969 1701989006.4551
MEM 130.542969 1701989006.5568
MEM 130.542969 1701989006.6617
MEM 130.554688 1701989006.7656
MEM 130.562500 1701989006.8698
MEM 130.562500 1701989006.9713
MEM 130.562500 1701989007.0724
MEM 130.562500 1701989007.1741
MEM 130.562500 1701989007.2786
MEM 130.562500 1701989007.3824
MEM 130.562500 1701989007.4861
MEM 130.562500 1701989007.5874
MEM 130.566406 1701989007.6900
MEM 130.582031 1701989007.7953
MEM 130.582031 1701989007.8995
MEM 130.589844 1701989008.0008
MEM 130.593750 1701989008.1023
MEM 130.593750 1701989008.2044
MEM 130.597656 1701989008.3075
MEM 130.597656 1701989008.4108
MEM 130.609375 1701989008.5127
MEM 130.609375 1701989008.6177
MEM 130.628906 1701989008.7204
MEM 130.628906 1701989008.8248
MEM 130.628906 1701989008.9253
MEM 130.632812 1701989009.0295
MEM 130.632812 1701989009.1304
MEM 130.632812 1701989009.2308
MEM 130.632812 1701989009.3332
MEM 130.636719 1701989009.4361
MEM 130.636719 1701989009.5403
MEM 130.636719 1701989009.6446
MEM 130.636719 1701989009.7466
MEM 130.636719 1701989009.8499
MEM 130.636719 1701989009.9513
MEM 130.636719 1701989010.0528
MEM 130.636719 1701989010.1562
MEM 130.636719 1701989010.2577
MEM 130.636719 1701989010.3618
MEM 130.636719 1701989010.4627
MEM 130.652344 1701989010.5630
MEM 130.671875 1701989010.6665
MEM 130.671875 1701989010.7698
MEM 130.675781 1701989010.8718
MEM 130.691406 1701989010.9752
MEM 131.507812 1701989011.0803
MEM 131.535156 1701989011.1807
MEM 131.535156 1701989011.2840
MEM 131.535156 1701989011.3862
MEM 131.535156 1701989011.4870
MEM 131.535156 1701989011.5906
MEM 131.535156 1701989011.6952
MEM 131.535156 1701989011.7981
MEM 131.535156 1701989011.9021
MEM 131.535156 1701989012.0058
MEM 131.535156 1701989012.1077
MEM 131.535156 1701989012.2088
MEM 131.535156 1701989012.3126
MEM 131.535156 1701989012.4177
MEM 131.535156 1701989012.5205
MEM 131.535156 1701989012.6225
MEM 131.535156 1701989012.7269
MEM 131.535156 1701989012.8312
MEM 131.535156 1701989012.9363
MEM 131.535156 1701989013.0405
MEM 131.886719 1701989013.1425
MEM 131.898438 1701989013.2429
MEM 131.898438 1701989013.3484
MEM 131.898438 1701989013.4504
MEM 131.898438 1701989013.5533
MEM 131.898438 1701989013.6555
MEM 131.910156 1701989013.7558
MEM 131.910156 1701989013.8563
MEM 131.910156 1701989013.9607
MEM 131.910156 1701989014.0625
MEM 131.910156 1701989014.1653
MEM 131.910156 1701989014.2697
MEM 131.910156 1701989014.3721
MEM 131.910156 1701989014.4726
MEM 131.910156 1701989014.5734
MEM 131.910156 1701989014.6740
MEM 131.910156 1701989014.7761
MEM 131.910156 1701989014.8797
MEM 131.910156 1701989014.9822
MEM 131.910156 1701989015.0862
MEM 131.910156 1701989015.1910
MEM 131.910156 1701989015.2955
MEM 131.910156 1701989015.3992
MEM 131.910156 1701989015.5035
MEM 131.910156 1701989015.6055
MEM 131.910156 1701989015.7094
MEM 131.910156 1701989015.8123
MEM 131.910156 1701989015.9176
MEM 131.910156 1701989016.0197
MEM 131.910156 1701989016.1210
MEM 131.910156 1701989016.2216
MEM 131.910156 1701989016.3268
MEM 131.910156 1701989016.4276
MEM 131.910156 1701989016.5308
MEM 131.914062 1701989016.6353
MEM 131.914062 1701989016.7363
MEM 131.914062 1701989016.8386
MEM 131.914062 1701989016.9409
MEM 131.914062 1701989017.0452
MEM 131.914062 1701989017.1500
MEM 131.914062 1701989017.2518
MEM 131.914062 1701989017.3556
MEM 131.914062 1701989017.4581
MEM 131.914062 1701989017.5626
MEM 131.914062 1701989017.6670
MEM 131.914062 1701989017.7698
MEM 131.914062 1701989017.8714
MEM 131.914062 1701989017.9718
MEM 131.914062 1701989018.0737
MEM 131.914062 1701989018.1766
MEM 131.914062 1701989018.2802
MEM 131.914062 1701989018.3841
MEM 131.914062 1701989018.4863
MEM 131.914062 1701989018.5906
MEM 131.914062 1701989018.6956
MEM 131.914062 1701989018.8008
MEM 131.914062 1701989018.9030
MEM 131.914062 1701989019.0041
MEM 131.914062 1701989019.1087
MEM 131.914062 1701989019.2100
MEM 131.914062 1701989019.3110
MEM 131.914062 1701989019.4149
MEM 131.917969 1701989019.5199
MEM 131.917969 1701989019.6212
MEM 131.917969 1701989019.7250
MEM 131.929688 1701989019.8283
MEM 131.929688 1701989019.9290
MEM 131.929688 1701989020.0302
MEM 131.929688 1701989020.1346
MEM 131.929688 1701989020.2379
MEM 131.929688 1701989020.3401
MEM 131.929688 1701989020.4431
MEM 131.929688 1701989020.5465
MEM 131.929688 1701989020.6517
MEM 131.929688 1701989020.7538
MEM 131.929688 1701989020.8554
MEM 131.929688 1701989020.9595
MEM 131.929688 1701989021.0614
MEM 131.929688 1701989021.1623
MEM 131.929688 1701989021.2632
MEM 131.929688 1701989021.3673
MEM 131.929688 1701989021.4698
MEM 131.929688 1701989021.5712
MEM 131.929688 1701989021.6717
MEM 131.929688 1701989021.7723
MEM 131.929688 1701989021.8768
MEM 131.929688 1701989021.9778
MEM 131.929688 1701989022.0790
MEM 131.929688 1701989022.1798
MEM 131.929688 1701989022.2808
MEM 131.929688 1701989022.3859
MEM 131.929688 1701989022.4911
MEM 131.929688 1701989022.5915
MEM 131.929688 1701989022.6937
MEM 131.929688 1701989022.7950
MEM 131.929688 1701989022.8955
MEM 131.929688 1701989022.9992
MEM 131.929688 1701989023.1030
MEM 131.929688 1701989023.2044
MEM 131.929688 1701989023.3051
MEM 131.929688 1701989023.4068
MEM 131.929688 1701989023.5080
MEM 131.929688 1701989023.6085
MEM 131.929688 1701989023.7126
MEM 131.929688 1701989023.8158
MEM 131.929688 1701989023.9207
MEM 131.929688 1701989024.0212
MEM 131.929688 1701989024.1247
MEM 131.929688 1701989024.2264
MEM 131.929688 1701989024.3294
MEM 131.929688 1701989024.4301
MEM 131.929688 1701989024.5348
MEM 131.929688 1701989024.6370
MEM 131.929688 1701989024.7384
MEM 131.929688 1701989024.8396
MEM 131.929688 1701989024.9400
MEM 131.929688 1701989025.0415
MEM 131.929688 1701989025.1450
MEM 131.929688 1701989025.2465
MEM 131.929688 1701989025.3478
MEM 131.929688 1701989025.4506
MEM 131.929688 1701989025.5527
MEM 131.929688 1701989025.6540
MEM 131.929688 1701989025.7547
MEM 131.929688 1701989025.8578
MEM 131.929688 1701989025.9630
MEM 131.929688 1701989026.0650
MEM 131.929688 1701989026.1671
MEM 131.929688 1701989026.2711
MEM 131.929688 1701989026.3723
MEM 131.929688 1701989026.4735
MEM 131.929688 1701989026.5752
MEM 131.929688 1701989026.6782
MEM 131.929688 1701989026.7800
MEM 131.929688 1701989026.8822
MEM 131.929688 1701989026.9864
MEM 131.929688 1701989027.0881
MEM 131.929688 1701989027.1925
MEM 131.929688 1701989027.2975
MEM 131.929688 1701989027.3991
MEM 131.929688 1701989027.5048
MEM 131.929688 1701989027.6094
MEM 131.929688 1701989027.7109
MEM 131.929688 1701989027.8139
MEM 131.929688 1701989027.9151
MEM 131.929688 1701989028.0154
MEM 131.929688 1701989028.1168
MEM 131.929688 1701989028.2218
MEM 131.929688 1701989028.3221
MEM 131.929688 1701989028.4235
MEM 132.027344 1701989028.5250
MEM 132.066406 1701989028.6264
MEM 132.066406 1701989028.7316
MEM 132.066406 1701989028.8364
MEM 132.066406 1701989028.9398
MEM 132.066406 1701989029.0411
MEM 132.066406 1701989029.1442
MEM 132.066406 1701989029.2459
MEM 132.066406 1701989029.3487
MEM 132.066406 1701989029.4491
MEM 132.066406 1701989029.5505
MEM 132.066406 1701989029.6543
MEM 132.066406 1701989029.7575
MEM 132.066406 1701989029.8580
MEM 132.066406 1701989029.9632
MEM 132.066406 1701989030.0646
MEM 132.066406 1701989030.1660
MEM 132.066406 1701989030.2682
MEM 132.066406 1701989030.3694
MEM 132.066406 1701989030.4707
MEM 132.066406 1701989030.5729
MEM 132.066406 1701989030.6733
MEM 132.066406 1701989030.7741
MEM 132.066406 1701989030.8774
MEM 132.066406 1701989030.9778
MEM 132.066406 1701989031.0793
MEM 132.066406 1701989031.1800
MEM 132.066406 1701989031.2846
MEM 132.066406 1701989031.3877
MEM 132.066406 1701989031.4900
MEM 132.066406 1701989031.5911
MEM 132.066406 1701989031.6932
MEM 132.066406 1701989031.7941
MEM 132.066406 1701989031.8974
MEM 132.066406 1701989031.9978
MEM 132.066406 1701989032.1007
MEM 132.066406 1701989032.2055
MEM 132.066406 1701989032.3061
MEM 132.066406 1701989032.4081
MEM 132.066406 1701989032.5118
MEM 132.066406 1701989032.6154
MEM 132.066406 1701989032.7174
MEM 132.066406 1701989032.8196
MEM 132.066406 1701989032.9240
MEM 132.066406 1701989033.0293
MEM 132.066406 1701989033.1305
MEM 132.066406 1701989033.2346
MEM 132.066406 1701989033.3365
MEM 132.066406 1701989033.4409
MEM 132.066406 1701989033.5446
MEM 132.066406 1701989033.6489
MEM 132.066406 1701989033.7529
MEM 132.066406 1701989033.8578
MEM 132.066406 1701989033.9581
MEM 132.066406 1701989034.0625
MEM 132.066406 1701989034.1662
MEM 132.066406 1701989034.2665
MEM 132.066406 1701989034.3677
MEM 132.066406 1701989034.4688
MEM 132.066406 1701989034.5723
MEM 132.066406 1701989034.6763
MEM 132.066406 1701989034.7804
MEM 132.066406 1701989034.8819
MEM 132.074219 1701989034.9867
MEM 132.074219 1701989035.0918
MEM 132.074219 1701989035.1954
MEM 132.074219 1701989035.2958
MEM 132.074219 1701989035.3968
MEM 132.074219 1701989035.4980
MEM 132.074219 1701989035.6023
MEM 132.074219 1701989035.7026
MEM 132.074219 1701989035.8069
MEM 132.074219 1701989035.9099
MEM 132.074219 1701989036.0133
MEM 132.074219 1701989036.1172
MEM 132.074219 1701989036.2212
MEM 132.074219 1701989036.3252
MEM 132.074219 1701989036.4302
MEM 132.074219 1701989036.5339
MEM 132.074219 1701989036.6365
MEM 132.074219 1701989036.7416
MEM 132.074219 1701989036.8439
MEM 132.074219 1701989036.9488
MEM 132.074219 1701989037.0524
MEM 132.074219 1701989037.1528
MEM 132.074219 1701989037.2539
MEM 132.074219 1701989037.3567
MEM 132.074219 1701989037.4598
MEM 132.074219 1701989037.5605
MEM 132.074219 1701989037.6610
MEM 132.074219 1701989037.7620
MEM 132.074219 1701989037.8647
MEM 132.074219 1701989037.9682
MEM 132.074219 1701989038.0701
MEM 132.074219 1701989038.1707
MEM 132.074219 1701989038.2738
MEM 132.074219 1701989038.3767
MEM 132.074219 1701989038.4806
MEM 132.074219 1701989038.5818
MEM 132.074219 1701989038.6865
MEM 132.074219 1701989038.7905
MEM 132.074219 1701989038.8935
MEM 132.074219 1701989038.9975
MEM 132.074219 1701989039.1012
MEM 132.074219 1701989039.2015
MEM 132.074219 1701989039.3053
MEM 132.074219 1701989039.4076
MEM 132.074219 1701989039.5096
MEM 132.074219 1701989039.6136
MEM 132.074219 1701989039.7141
MEM 132.074219 1701989039.8182
MEM 132.074219 1701989039.9194
MEM 132.074219 1701989040.0197
MEM 132.074219 1701989040.1206
MEM 132.074219 1701989040.2214
MEM 132.078125 1701989040.3224
MEM 132.078125 1701989040.4265
MEM 132.078125 1701989040.5278
MEM 132.078125 1701989040.6287
MEM 132.078125 1701989040.7302
MEM 132.078125 1701989040.8341
MEM 132.078125 1701989040.9367
MEM 132.078125 1701989041.0369
MEM 132.078125 1701989041.1386
MEM 132.078125 1701989041.2429
MEM 132.078125 1701989041.3447
MEM 132.078125 1701989041.4487
MEM 132.078125 1701989041.5502
MEM 132.078125 1701989041.6525
MEM 132.078125 1701989041.7548
MEM 132.078125 1701989041.8589
MEM 132.078125 1701989041.9598
MEM 132.078125 1701989042.0618
MEM 132.078125 1701989042.1633
MEM 132.078125 1701989042.2640
MEM 132.078125 1701989042.3675
MEM 132.078125 1701989042.4717
MEM 132.078125 1701989042.5726
MEM 132.078125 1701989042.6735
MEM 132.078125 1701989042.7765
MEM 132.078125 1701989042.8772
MEM 132.078125 1701989042.9788
MEM 132.078125 1701989043.0821
MEM 132.078125 1701989043.1867
MEM 132.078125 1701989043.2911
MEM 132.078125 1701989043.3935
MEM 132.078125 1701989043.4983
MEM 132.078125 1701989043.6002
MEM 132.078125 1701989043.7030
MEM 132.078125 1701989043.8034
MEM 132.078125 1701989043.9051
MEM 132.078125 1701989044.0071
MEM 132.078125 1701989044.1079
MEM 132.078125 1701989044.2127
MEM 132.078125 1701989044.3161
MEM 132.078125 1701989044.4173
MEM 132.078125 1701989044.5207
MEM 132.078125 1701989044.6217
MEM 132.078125 1701989044.7226
MEM 132.085938 1701989044.8254
MEM 132.085938 1701989044.9298
MEM 132.234375 1701989045.0323
MEM 132.234375 1701989045.1367
MEM 132.234375 1701989045.2383
MEM 132.234375 1701989045.3413
MEM 132.234375 1701989045.4459
MEM 132.234375 1701989045.5472
MEM 132.234375 1701989045.6479
MEM 132.234375 1701989045.7484
MEM 132.234375 1701989045.8509
MEM 132.234375 1701989045.9521
MEM 132.234375 1701989046.0536
MEM 132.234375 1701989046.1541
MEM 132.234375 1701989046.2556
MEM 132.234375 1701989046.3563
MEM 132.234375 1701989046.4590
MEM 132.234375 1701989046.5631
MEM 132.234375 1701989046.6670
MEM 132.234375 1701989046.7683
MEM 132.234375 1701989046.8709
MEM 132.234375 1701989046.9721
MEM 132.234375 1701989047.0731
MEM 132.234375 1701989047.1753
MEM 132.234375 1701989047.2800
MEM 132.234375 1701989047.3812
MEM 132.234375 1701989047.4846
MEM 132.234375 1701989047.5875
MEM 132.234375 1701989047.6900
MEM 132.234375 1701989047.7919
MEM 132.234375 1701989047.8945
MEM 132.234375 1701989047.9987
MEM 132.234375 1701989048.1013
MEM 132.234375 1701989048.2017
MEM 132.234375 1701989048.3036
MEM 132.234375 1701989048.4080
MEM 132.234375 1701989048.5087
MEM 132.234375 1701989048.6099
MEM 132.234375 1701989048.7106
MEM 132.234375 1701989048.8150
MEM 132.234375 1701989048.9156
MEM 132.234375 1701989049.0160
MEM 132.234375 1701989049.1183
MEM 132.234375 1701989049.2213
MEM 132.234375 1701989049.3221
MEM 132.234375 1701989049.4236
MEM 132.234375 1701989049.5240
MEM 132.234375 1701989049.6259
MEM 132.234375 1701989049.7270
MEM 132.234375 1701989049.8321
MEM 132.234375 1701989049.9368
MEM 132.234375 1701989050.0377
MEM 132.234375 1701989050.1387
MEM 132.234375 1701989050.2424
MEM 132.234375 1701989050.3452
MEM 132.234375 1701989050.4467
MEM 132.234375 1701989050.5490
MEM 132.234375 1701989050.6539
MEM 132.242188 1701989050.7549
MEM 132.242188 1701989050.8552
MEM 132.242188 1701989050.9599
MEM 132.242188 1701989051.0624
MEM 132.242188 1701989051.1665
MEM 132.242188 1701989051.2682
MEM 132.242188 1701989051.3688
MEM 132.242188 1701989051.4707
MEM 132.242188 1701989051.5719
MEM 132.242188 1701989051.6764
MEM 132.242188 1701989051.7777
MEM 132.242188 1701989051.8793
MEM 132.242188 1701989051.9843
MEM 132.242188 1701989052.0868
MEM 132.242188 1701989052.1909
MEM 132.242188 1701989052.2942
MEM 132.242188 1701989052.3987
MEM 132.242188 1701989052.5031
MEM 132.242188 1701989052.6040
MEM 132.242188 1701989052.7053
MEM 132.242188 1701989052.8082
MEM 132.242188 1701989052.9098
MEM 132.242188 1701989053.0105
MEM 132.242188 1701989053.1157
MEM 132.242188 1701989053.2161
MEM 132.242188 1701989053.3171
MEM 132.242188 1701989053.4186
MEM 132.242188 1701989053.5218
MEM 132.242188 1701989053.6231
MEM 132.242188 1701989053.7238
MEM 132.242188 1701989053.8257
MEM 132.242188 1701989053.9272
MEM 132.242188 1701989054.0287
MEM 132.242188 1701989054.1290
MEM 132.242188 1701989054.2342
MEM 132.242188 1701989054.3369
MEM 132.242188 1701989054.4381
MEM 132.242188 1701989054.5432
MEM 132.242188 1701989054.6466
MEM 132.246094 1701989054.7509
MEM 132.246094 1701989054.8512
MEM 132.246094 1701989054.9536
MEM 132.246094 1701989055.0548
MEM 132.246094 1701989055.1558
MEM 132.246094 1701989055.2572
MEM 132.246094 1701989055.3585
MEM 132.246094 1701989055.4616
MEM 132.246094 1701989055.5618
MEM 132.246094 1701989055.6631
MEM 132.246094 1701989055.7682
MEM 132.246094 1701989055.8708
MEM 132.246094 1701989055.9748
MEM 132.246094 1701989056.0757
MEM 132.246094 1701989056.1761
MEM 132.246094 1701989056.2768
MEM 132.246094 1701989056.3813
MEM 132.246094 1701989056.4822
MEM 132.246094 1701989056.5854
MEM 132.246094 1701989056.6877
MEM 132.246094 1701989056.7880
MEM 132.246094 1701989056.8889
MEM 132.246094 1701989056.9925
MEM 132.246094 1701989057.0951
MEM 132.312500 1701989057.1959
MEM 132.312500 1701989057.2980
MEM 132.312500 1701989057.3990
MEM 132.312500 1701989057.4995
MEM 132.312500 1701989057.6024
MEM 132.312500 1701989057.7030
MEM 132.312500 1701989057.8051
MEM 132.312500 1701989057.9070
MEM 132.312500 1701989058.0114
MEM 132.312500 1701989058.1130
MEM 132.312500 1701989058.2175
MEM 132.312500 1701989058.3195
MEM 132.312500 1701989058.4198
MEM 132.312500 1701989058.5222
MEM 132.312500 1701989058.6225
MEM 132.265625 1701989058.7228
MEM 132.265625 1701989058.8263
MEM 132.265625 1701989058.9278
MEM 132.265625 1701989059.0321
MEM 132.265625 1701989059.1326
MEM 132.265625 1701989059.2331
MEM 132.265625 1701989059.3341
MEM 132.265625 1701989059.4343
MEM 132.265625 1701989059.5362
MEM 132.265625 1701989059.6367
MEM 132.265625 1701989059.7391
MEM 132.265625 1701989059.8421
MEM 132.265625 1701989059.9426
MEM 132.265625 1701989060.0455
MEM 132.265625 1701989060.1462
MEM 132.265625 1701989060.2491
MEM 132.265625 1701989060.3537
MEM 132.265625 1701989060.4550
MEM 132.265625 1701989060.5563
MEM 132.265625 1701989060.6565
MEM 132.265625 1701989060.7592
MEM 132.265625 1701989060.8617
MEM 132.265625 1701989060.9631
MEM 132.265625 1701989061.0648
MEM 132.265625 1701989061.1652
MEM 132.265625 1701989061.2687
MEM 132.265625 1701989061.3730
MEM 132.265625 1701989061.4753
MEM 132.265625 1701989061.5798
MEM 132.265625 1701989061.6819
MEM 132.265625 1701989061.7829
MEM 132.265625 1701989061.8877
MEM 132.265625 1701989061.9903
MEM 132.265625 1701989062.0905
MEM 132.265625 1701989062.1909
MEM 132.265625 1701989062.2917
MEM 132.265625 1701989062.3919
MEM 132.265625 1701989062.4960
MEM 132.265625 1701989062.5981
MEM 132.265625 1701989062.7018
MEM 132.265625 1701989062.8030
MEM 132.265625 1701989062.9036
MEM 132.265625 1701989063.0044
MEM 132.265625 1701989063.1051
MEM 132.265625 1701989063.2063
MEM 132.265625 1701989063.3065
